2380554379,0
2380562836,1
2380566595,0
2380567097,1
2380568657,0
2380569157,1
2380570724,0
2380571222,1
2380572804,0
2380573285,1
2380574862,0
2380575348,1
2380576912,0
2380577411,1
2380578988,0
2380579475,1
2380581038,0
2380581537,1
2380583107,0
2380583597,1
2380585167,0
2380585662,1
2380587233,0
2380587724,1
2380589302,0
2380589787,1
2380591369,0
2380591849,1
2380593414,0
2380593915,1
2380595480,0
2380595976,1
2380597547,0
2380598037,1
2380599606,0
2380600103,1
2380600640,0
2380601131,1
2380601672,0
2380602160,1
2380602702,0
2380603189,1
2380604756,0
2380605253,1
2380605787,0
2380606279,1
2380606824,0
2380607309,1
2380607845,0
2380608339,1
2380608878,0
2380609366,1
2380609905,0
2380610396,1
2380611972,0
2380612458,1
2380614033,0
2380614523,1
2380616093,0
2380616583,1
2380617122,0
2380617613,1
2380619183,0
2380619679,1
2380621243,0
2380621737,1
2380622279,0
2380622770,1
2380624338,0
2380632779,1
2380636553,0
2380637037,1
2380638615,0
2380639100,1
2380640686,0
2380641164,1
2380642740,0
2380643226,1
2380644804,0
2380645290,1
2380646866,0
2380647354,1
2380648925,0
2380649415,1
2380651002,0
2380651478,1
2380653053,0
2380653541,1
2380655119,0
2380655602,1
2380657179,0
2380657668,1
2380659246,0
2380659729,1
2380661316,0
2380661794,1
2380663370,0
2380663858,1
2380665430,0
2380665919,1
2380667499,0
2380667985,1
2380669562,0
2380670046,1
2380670587,0
2380671075,1
2380671623,0
2380672107,1
2380672655,0
2380673133,1
2380674714,0
2380675198,1
2380675744,0
2380676229,1
2380676782,0
2380677255,1
2380677800,0
2380678285,1
2380678832,0
2380679316,1
2380679861,0
2380680345,1
2380681923,0
2380682409,1
2380683988,0
2380684471,1
2380686058,0
2380686535,1
2380687083,0
2380687564,1
2380689146,0
2380689628,1
2380691211,0
2380691691,1
2380692236,0
2380692719,1
2380694293,0
2380702733,1
2380706516,0
2380706993,1
2380708580,0
2380709056,1
2380710639,0
2380711120,1
2380712705,0
2380713182,1
2380714769,0
2380715245,1
2380716825,0
2380717309,1
2380718891,0
2380719371,1
2380720953,0
2380721434,1
2380723022,0
2380723498,1
2380725086,0
2380725562,1
2380727153,0
2380727624,1
2380729209,0
2380729688,1
2380731275,0
2380731753,1
2380733341,0
2380733813,1
2380735396,0
2380735875,1
2380737462,0
2380737940,1
2380739523,0
2380740003,1
2380740555,0
2380741032,1
2380741588,0
2380742063,1
2380742624,0
2380743090,1
2380744671,0
2380745153,1
2380745703,0
2380746184,1
2380746734,0
2380747212,1
2380747760,0
2380748241,1
2380748792,0
2380749271,1
2380749823,0
2380750299,1
2380751879,0
2380752363,1
2380753949,0
2380754425,1
2380756008,0
2380756488,1
2380757042,0
2380757517,1
2380759105,0
2380759580,1
2380761164,0
2380761643,1
2380762192,0
2380762672,1
2380764253,0
2380772682,1
2380776469,0
2380776941,1
2380778526,0
2380779005,1
2380780591,0
2380781066,1
2380782651,0
2380783130,1
2380784715,0
2380785192,1
2380786783,0
2380787257,1
2380788840,0
2380789320,1
2380790907,0
2380791383,1
2380792971,0
2380793447,1
2380795034,0
2380795509,1
2380797093,0
2380797573,1
2380799156,0
2380799636,1
2380801218,0
2380801699,1
2380803287,0
2380803764,1
2380805345,0
2380805826,1
2380807407,0
2380807890,1
2380809480,0
2380809954,1
2380810511,0
2380810983,1
2380811532,0
2380812011,1
2380812567,0
2380813042,1
2380814628,0
2380815104,1
2380815653,0
2380816135,1
2380816686,0
2380817164,1
2380817719,0
2380818194,1
2380818746,0
2380819222,1
2380819776,0
2380820251,1
2380821837,0
2380822314,1
2380823899,0
2380824378,1
2380825966,0
2380826439,1
2380826994,0
2380827471,1
2380829062,0
2380829535,1
2380831117,0
2380831596,1
2380832149,0
2380832625,1
2380834222,0
2380842637,1
2380846425,0
2380846900,1
2380848491,0
2380848961,1
2380850554,0
2380851024,1
2380852610,0
2380853089,1
2380854677,0
2380855153,1
2380856743,0
2380857215,1
2380858806,0
2380859280,1
2380860883,0
2380861341,1
2380862930,0
2380863407,1
2380864991,0
2380865469,1
2380867060,0
2380867532,1
2380869123,0
2380869595,1
2380871186,0
2380871658,1
2380873249,0
2380873721,1
2380875308,0
2380875783,1
2380877374,0
2380877849,1
2380879434,0
2380879911,1
2380880468,0
2380880941,1
2380881497,0
2380881970,1
2380882525,0
2380882999,1
2380884583,0
2380885063,1
2380885616,0
2380886092,1
2380886648,0
2380887121,1
2380887673,0
2380888150,1
2380888712,0
2380889180,1
2380889735,0
2380890211,1
2380891798,0
2380892273,1
2380893859,0
2380894337,1
2380895917,0
2380896401,1
2380896959,0
2380897428,1
2380899017,0
2380899494,1
2380901082,0
2380901555,1
2380902108,0
2380902586,1
2380904171,0
2380912600,1
2380916383,0
2380916861,1
2380918450,0
2380918922,1
2380920516,0
2380920986,1
2380922577,0
2380923050,1
2380924637,0
2380925112,1
2380926706,0
2380927175,1
2380928765,0
2380929238,1
2380930824,0
2380931299,1
2380932887,0
2380933366,1
2380934952,0
2380935426,1
2380937015,0
2380937491,1
2380939077,0
2380939553,1
2380941146,0
2380941616,1
2380943214,0
2380943680,1
2380945270,0
2380945742,1
2380947340,0
2380947807,1
2380949401,0
2380949868,1
2380950426,0
2380950899,1
2380951455,0
2380951929,1
2380952487,0
2380952959,1
2380954552,0
2380955020,1
2380955574,0
2380956051,1
2380956613,0
2380957079,1
2380957634,0
2380958110,1
2380958664,0
2380959138,1
2380959699,0
2380960167,1
2380961754,0
2380962231,1
2380963823,0
2380964293,1
2380965887,0
2380966358,1
2380966917,0
2380967388,1
2380968972,0
2380969450,1
2380971038,0
2380971514,1
2380972068,0
2380972543,1
2380974134,0
2380982559,1
2380986352,0
2380986818,1
2380988408,0
2380988882,1
2380990473,0
2380990946,1
2380992538,0
2380993009,1
2380994605,0
2380995073,1
2380996669,0
2380997138,1
2380998729,0
2380999199,1
2381000793,0
2381001263,1
2381002864,0
2381003327,1
2381004914,0
2381005390,1
2381006985,0
2381007452,1
2381009039,0
2381009517,1
2381011105,0
2381011582,1
2381013171,0
2381013645,1
2381015236,0
2381015708,1
2381017295,0
2381017770,1
2381019362,0
2381019833,1
2381020395,0
2381020864,1
2381021431,0
2381021895,1
2381022452,0
2381022922,1
2381024525,0
2381024985,1
2381025544,0
2381026015,1
2381026571,0
2381027045,1
2381027602,0
2381028074,1
2381028637,0
2381029104,1
2381029665,0
2381030134,1
2381031722,0
2381032196,1
2381033781,0
2381034257,1
2381035849,0
2381036321,1
2381036884,0
2381037352,1
2381038939,0
2381039414,1
2381041007,0
2381041478,1
2381042034,0
2381042507,1
2381044092,0
2381052525,1
2381056331,0
2381056785,1
2381058371,0
2381058848,1
2381060440,0
2381060908,1
2381062498,0
2381062970,1
2381064563,0
2381065034,1
2381066624,0
2381067097,1
2381068689,0
2381069162,1
2381070753,0
2381071223,1
2381072817,0
2381073287,1
2381074876,0
2381075350,1
2381076942,0
2381077412,1
2381079007,0
2381079475,1
2381081062,0
2381081539,1
2381083130,0
2381083602,1
2381085193,0
2381085664,1
2381087261,0
2381087728,1
2381089314,0
2381089789,1
2381090344,0
2381090820,1
2381091375,0
2381091848,1
2381092405,0
2381092877,1
2381094466,0
2381094943,1
2381095496,0
2381095971,1
2381096525,0
2381097001,1
2381097557,0
2381098030,1
2381098589,0
2381099063,1
2381099616,0
2381100089,1
2381101681,0
2381102153,1
2381103743,0
2381104216,1
2381105806,0
2381106278,1
2381106845,0
2381107307,1
2381108902,0
2381109370,1
2381110959,0
2381111432,1
2381111993,0
2381112462,1
2381114050,0
2381122479,1
2381126271,0
2381126738,1
2381128330,0
2381128800,1
2381130391,0
2381130863,1
2381132456,0
2381132927,1
2381134520,0
2381134989,1
2381136588,0
2381137051,1
2381138643,0
2381139114,1
2381140704,0
2381141176,1
2381142765,0
2381143241,1
2381144830,0
2381145303,1
2381146899,0
2381147367,1
2381148955,0
2381149428,1
2381151017,0
2381151491,1
2381153083,0
2381153553,1
2381155155,0
2381155616,1
2381157209,0
2381157680,1
2381159284,0
2381159741,1
2381160302,0
2381160771,1
2381161327,0
2381161800,1
2381162356,0
2381162830,1
2381164423,0
2381164891,1
2381165448,0
2381165922,1
2381166481,0
2381166950,1
2381167512,0
2381167980,1
2381168546,0
2381169009,1
2381169569,0
2381170038,1
2381171632,0
2381172101,1
2381173696,0
2381174164,1
2381175760,0
2381176227,1
2381176786,0
2381177257,1
2381178847,0
2381179318,1
2381180912,0
2381181381,1
2381181941,0
2381182411,1
2381183999,0
2381192429,1
2381196224,0
2381196687,1
2381198277,0
2381198748,1
2381200338,0
2381200811,1
2381202411,0
2381202870,1
2381204468,0
2381204934,1
2381206533,0
2381206997,1
2381208595,0
2381209060,1
2381210652,0
2381211121,1
2381212719,0
2381213185,1
2381214786,0
2381215249,1
2381216845,0
2381217310,1
2381218907,0
2381219374,1
2381220970,0
2381221436,1
2381223042,0
2381223500,1
2381225101,0
2381225565,1
2381227162,0
2381227627,1
2381229216,0
2381229690,1
2381230252,0
2381230721,1
2381231288,0
2381231749,1
2381232313,0
2381232781,1
2381234371,0
2381234844,1
2381235405,0
2381235873,1
2381236431,0
2381236903,1
2381237460,0
2381237932,1
2381238497,0
2381238963,1
2381239531,0
2381239990,1
2381241582,0
2381242054,1
2381243656,0
2381244118,1
2381245711,0
2381246181,1
2381246746,0
2381247210,1
2381248804,0
2381249276,1
2381250867,0
2381251337,1
2381251900,0
2381252368,1
